"S_No","Price","Date of Transfer","Postcode","Town/City","District","County","Short Postcode"
403,125000,2020,"CT9 2HA","MARGATE","THANET","KENT","CT9 2"
404,207093,2020,"DA10 1BT","SWANSCOMBE","DARTFORD","KENT","DA10 "
405,195000,2020,"ME1 3YD","ROCHESTER","TONBRIDGE AND MALLING","KENT","ME1 3"
406,238995,2020,"ME1 3RE","ROCHESTER","TONBRIDGE AND MALLING","KENT","ME1 3"
407,850000,2020,"DA4 0HU","DARTFORD","SEVENOAKS","KENT","DA4 0"
408,132000,2020,"TN14 5FN","SEVENOAKS","SEVENOAKS","KENT","TN14 "
409,180000,2020,"TN25 7FZ","ASHFORD","ASHFORD","KENT","TN25 "
410,195000,2020,"CT9 2DF","MARGATE","THANET","KENT","CT9 2"
411,145000,2020,"CT9 2DF","MARGATE","THANET","KENT","CT9 2"
412,134500,2020,"CT9 2HT","MARGATE","THANET","KENT","CT9 2"
413,207500,2020,"TN27 0NL","ASHFORD","ASHFORD","KENT","TN27 "
414,795000,2020,"TN11 0PQ","TONBRIDGE","TUNBRIDGE WELLS","KENT","TN11 "
415,166000,2020,"CT9 2DH","MARGATE","THANET","KENT","CT9 2"
416,5e+05,2020,"TN27 9JB","ASHFORD","MAIDSTONE","KENT","TN27 "
417,8000,2020,"CT15 5BL","DOVER","DOVER","KENT","CT15 "
418,155000,2020,"DA11 9NL","GRAVESEND","GRAVESHAM","KENT","DA11 "
419,177500,2020,"CT9 3AN","MARGATE","THANET","KENT","CT9 3"
420,1100000,2020,"ME17 1EX","MAIDSTONE","MAIDSTONE","KENT","ME17 "
421,165000,2020,"CT9 3AN","MARGATE","THANET","KENT","CT9 3"
422,89950,2020,"CT9 2DN","MARGATE","THANET","KENT","CT9 2"
423,6e+05,2020,"ME13 0SG","FAVERSHAM","SWALE","KENT","ME13 "
424,280000,2020,"TN13 2DN","SEVENOAKS","SEVENOAKS","KENT","TN13 "
425,261000,2020,"ME1 3FY","ROCHESTER","TONBRIDGE AND MALLING","KENT","ME1 3"
426,234000,2020,"TN28 8FR","NEW ROMNEY","FOLKESTONE AND HYTHE","KENT","TN28 "
427,232375,2020,"TN14 5HH","SEVENOAKS","SEVENOAKS","KENT","TN14 "
428,282500,2020,"CT4 5QU","CANTERBURY","CANTERBURY","KENT","CT4 5"
429,535000,2020,"ME17 1NP","MAIDSTONE","MAIDSTONE","KENT","ME17 "
430,350000,2020,"RH8 9NN","OXTED","TANDRIDGE","SURREY","RH8 9"
431,327000,2020,"RH6 0AR","HORLEY","MOLE VALLEY","SURREY","RH6 0"
432,587500,2020,"KT20 7SW","TADWORTH","REIGATE AND BANSTEAD","SURREY","KT20 "
433,1190000,2020,"GU6 7SJ","CRANLEIGH","WAVERLEY","SURREY","GU6 7"
434,645000,2020,"GU12 6EY","ALDERSHOT","GUILDFORD","SURREY","GU12 "
435,345000,2020,"KT19 0ED","EPSOM","EPSOM AND EWELL","SURREY","KT19 "
436,3e+05,2020,"KT15 3QR","ADDLESTONE","WOKING","SURREY","KT15 "
437,247500,2020,"GU22 9DS","WOKING","WOKING","SURREY","GU22 "
438,55000,2020,"CR6 9PG","WARLINGHAM","TANDRIDGE","SURREY","CR6 9"
439,950000,2020,"KT20 6PS","TADWORTH","REIGATE AND BANSTEAD","SURREY","KT20 "
440,285000,2020,"GU6 8HP","CRANLEIGH","WAVERLEY","SURREY","GU6 8"
441,8e+05,2020,"TN14 6AR","SEVENOAKS","SEVENOAKS","KENT","TN14 "
442,490000,2020,"TN30 6SL","TENTERDEN","ASHFORD","KENT","TN30 "
443,1710000,2020,"ME17 2DS","MAIDSTONE","MAIDSTONE","KENT","ME17 "
444,276000,2020,"TN12 5EJ","TONBRIDGE","TONBRIDGE AND MALLING","KENT","TN12 "
445,255000,2020,"CT3 1DS","CANTERBURY","DOVER","KENT","CT3 1"
446,165000,2020,"CT5 4BP","WHITSTABLE","CANTERBURY","KENT","CT5 4"
447,307800,2020,"TN12 5EJ","TONBRIDGE","TONBRIDGE AND MALLING","KENT","TN12 "
448,1475868,2020,"TN12 5EJ","TONBRIDGE","TONBRIDGE AND MALLING","KENT","TN12 "
449,127500,2020,"TN4 0NA","TUNBRIDGE WELLS","TUNBRIDGE WELLS","KENT","TN4 0"
450,1200000,2020,"TN12 5EJ","TONBRIDGE","TONBRIDGE AND MALLING","KENT","TN12 "
451,313800,2020,"TN12 5EJ","TONBRIDGE","TONBRIDGE AND MALLING","KENT","TN12 "
452,591700,2020,"TN12 5EJ","TONBRIDGE","TONBRIDGE AND MALLING","KENT","TN12 "
453,342000,2020,"TN12 5EJ","TONBRIDGE","TONBRIDGE AND MALLING","KENT","TN12 "
454,625000,2020,"TN28 8FB","NEW ROMNEY","FOLKESTONE AND HYTHE","KENT","TN28 "
455,175000,2020,"TN25 5EG","ASHFORD","ASHFORD","KENT","TN25 "
456,130000,2020,"DA4 9LR","DARTFORD","SEVENOAKS","KENT","DA4 9"
457,185000,2020,"DA4 9NB","DARTFORD","SEVENOAKS","KENT","DA4 9"
458,68000,2020,"CT14 8EU","DEAL","DOVER","KENT","CT14 "
459,345000,2020,"TN4 0NH","TUNBRIDGE WELLS","TUNBRIDGE WELLS","KENT","TN4 0"
460,175000,2020,"DA11 9JE","GRAVESEND","GRAVESHAM","KENT","DA11 "
461,185100,2020,"TN12 6FD","TONBRIDGE","TUNBRIDGE WELLS","KENT","TN12 "
462,4e+05,2020,"GU24 0QG","WOKING","GUILDFORD","SURREY","GU24 "
463,195000,2020,"GU16 7JN","CAMBERLEY","SURREY HEATH","SURREY","GU16 "
464,225000,2020,"GU21 2UD","WOKING","WOKING","SURREY","GU21 "
465,515000,2020,"KT20 6EX","TADWORTH","REIGATE AND BANSTEAD","SURREY","KT20 "
466,4e+05,2020,"KT23 4RD","LEATHERHEAD","MOLE VALLEY","SURREY","KT23 "
467,460000,2020,"KT6 5EY","SURBITON","ELMBRIDGE","SURREY","KT6 5"
468,375000,2020,"KT12 5NU","WALTON-ON-THAMES","ELMBRIDGE","SURREY","KT12 "
469,490000,2020,"KT15 3AZ","ADDLESTONE","RUNNYMEDE","SURREY","KT15 "
470,570000,2020,"RH2 8PP","REIGATE","REIGATE AND BANSTEAD","SURREY","RH2 8"
471,415000,2020,"KT10 0AT","ESHER","ELMBRIDGE","SURREY","KT10 "
472,320000,2020,"CT14 7JQ","DEAL","DOVER","KENT","CT14 "
473,120000,2020,"KT23 4DE","LEATHERHEAD","MOLE VALLEY","SURREY","KT23 "
474,395000,2020,"GU22 9BZ","WOKING","WOKING","SURREY","GU22 "
475,285000,2020,"KT20 6EP","TADWORTH","REIGATE AND BANSTEAD","SURREY","KT20 "
476,659000,2020,"GU10 2BN","FARNHAM","WAVERLEY","SURREY","GU10 "
477,187500,2020,"GU22 9LP","WOKING","WOKING","SURREY","GU22 "
478,160000,2020,"CT9 2EQ","MARGATE","THANET","KENT","CT9 2"
479,295000,2020,"ME19 4SG","WEST MALLING","TONBRIDGE AND MALLING","KENT","ME19 "
480,184000,2020,"GU16 6SJ","CAMBERLEY","SURREY HEATH","SURREY","GU16 "
481,310000,2020,"KT20 6DH","TADWORTH","REIGATE AND BANSTEAD","SURREY","KT20 "
482,485000,2020,"CT20 3DX","FOLKESTONE","FOLKESTONE AND HYTHE","KENT","CT20 "
483,330000,2020,"ME3 7HU","ROCHESTER","GRAVESHAM","KENT","ME3 7"
484,2600000,2020,"CR5 3SH","COULSDON","REIGATE AND BANSTEAD","SURREY","CR5 3"
485,250000,2020,"GU16 7AX","CAMBERLEY","SURREY HEATH","SURREY","GU16 "
486,460000,2020,"CR3 7EA","CATERHAM","TANDRIDGE","SURREY","CR3 7"
487,320000,2020,"KT20 7ST","TADWORTH","REIGATE AND BANSTEAD","SURREY","KT20 "
488,550000,2020,"GU5 9AG","GUILDFORD","GUILDFORD","SURREY","GU5 9"
489,262000,2020,"CR5 3PJ","COULSDON","REIGATE AND BANSTEAD","SURREY","CR5 3"
490,322500,2020,"KT20 6DF","TADWORTH","REIGATE AND BANSTEAD","SURREY","KT20 "
491,340000,2020,"CR5 3NA","COULSDON","REIGATE AND BANSTEAD","SURREY","CR5 3"
492,270000,2020,"KT12 4BU","WALTON-ON-THAMES","ELMBRIDGE","SURREY","KT12 "
493,144000,2020,"GU23 6ND","WOKING","GUILDFORD","SURREY","GU23 "
494,327500,2020,"KT6 5PZ","SURBITON","ELMBRIDGE","SURREY","KT6 5"
495,760000,2020,"TN15 0ED","SEVENOAKS","SEVENOAKS","KENT","TN15 "
496,330000,2020,"CT20 3DU","FOLKESTONE","FOLKESTONE AND HYTHE","KENT","CT20 "
497,7e+05,2020,"CR5 3SH","COULSDON","REIGATE AND BANSTEAD","SURREY","CR5 3"
498,280000,2020,"GU21 2FL","WOKING","WOKING","SURREY","GU21 "
499,115000,2020,"TN27 0NL","ASHFORD","ASHFORD","KENT","TN27 "
500,165000,2020,"TN28 8EL","NEW ROMNEY","FOLKESTONE AND HYTHE","KENT","TN28 "
501,290000,2020,"KT17 1FL","EPSOM","EPSOM AND EWELL","SURREY","KT17 "
502,360000,2020,"RH6 0BZ","HORLEY","MOLE VALLEY","SURREY","RH6 0"
503,2e+05,2020,"RH8 0DR","OXTED","TANDRIDGE","SURREY","RH8 0"
504,420000,2020,"RH6 0AR","HORLEY","MOLE VALLEY","SURREY","RH6 0"
505,299999,2020,"RH1 4HR","REDHILL","TANDRIDGE","SURREY","RH1 4"
506,715000,2020,"GU8 5TT","GODALMING","WAVERLEY","SURREY","GU8 5"
507,550000,2020,"CR5 3NJ","COULSDON","REIGATE AND BANSTEAD","SURREY","CR5 3"
508,495000,2020,"GU21 2EX","WOKING","WOKING","SURREY","GU21 "
509,399950,2020,"GU8 4SS","GODALMING","WAVERLEY","SURREY","GU8 4"
510,342500,2020,"GU10 3DG","FARNHAM","WAVERLEY","SURREY","GU10 "
511,208500,2020,"KT14 7BB","WEST BYFLEET","WOKING","SURREY","KT14 "
512,207500,2020,"KT14 7BE","WEST BYFLEET","WOKING","SURREY","KT14 "
513,234000,2020,"KT12 5ER","WALTON-ON-THAMES","ELMBRIDGE","SURREY","KT12 "
514,410000,2020,"GU10 4SL","FARNHAM","WAVERLEY","SURREY","GU10 "
515,190000,2020,"KT14 7BE","WEST BYFLEET","WOKING","SURREY","KT14 "
516,199000,2020,"GU16 6SJ","CAMBERLEY","SURREY HEATH","SURREY","GU16 "
517,480000,2020,"GU8 5SN","GODALMING","WAVERLEY","SURREY","GU8 5"
518,245000,2020,"GU8 6HN","GODALMING","WAVERLEY","SURREY","GU8 6"
519,409000,2020,"GU21 2TW","WOKING","WOKING","SURREY","GU21 "
520,157500,2020,"CT9 2HX","MARGATE","THANET","KENT","CT9 2"
521,111000,2020,"CT9 2HA","MARGATE","THANET","KENT","CT9 2"
522,157950,2020,"CT14 7DX","DEAL","DOVER","KENT","CT14 "
523,395000,2020,"KT10 0LR","ESHER","ELMBRIDGE","SURREY","KT10 "
524,265000,2020,"TW20 0DN","EGHAM","RUNNYMEDE","SURREY","TW20 "
525,125000,2020,"CT14 7DX","DEAL","DOVER","KENT","CT14 "
526,179950,2020,"TN12 6FD","TONBRIDGE","TUNBRIDGE WELLS","KENT","TN12 "
527,365000,2020,"TN28 8NA","NEW ROMNEY","FOLKESTONE AND HYTHE","KENT","TN28 "
528,179000,2020,"DA13 9QH","GRAVESEND","DARTFORD","KENT","DA13 "
529,170000,2020,"ME15 6BP","MAIDSTONE","MAIDSTONE","KENT","ME15 "
530,204500,2020,"DA4 0JP","DARTFORD","SEVENOAKS","KENT","DA4 0"
531,97500,2020,"CT9 2HN","MARGATE","THANET","KENT","CT9 2"
532,210000,2020,"DA11 9AQ","GRAVESEND","DARTFORD","KENT","DA11 "
533,173000,2020,"CT18 7RT","FOLKESTONE","FOLKESTONE AND HYTHE","KENT","CT18 "
534,275000,2020,"BR8 8JG","SWANLEY","SEVENOAKS","KENT","BR8 8"
535,140000,2020,"ME10 2GX","SITTINGBOURNE","SWALE","KENT","ME10 "
536,195000,2020,"DA11 9LX","GRAVESEND","GRAVESHAM","KENT","DA11 "
537,70000,2020,"CT9 2JX","MARGATE","THANET","KENT","CT9 2"
538,340000,2020,"ME17 1TQ","MAIDSTONE","MAIDSTONE","KENT","ME17 "
539,150000,2020,"TN4 8PA","TUNBRIDGE WELLS","TUNBRIDGE WELLS","KENT","TN4 8"
540,360000,2020,"TN4 0RU","TUNBRIDGE WELLS","TUNBRIDGE WELLS","KENT","TN4 0"
541,218000,2020,"TN4 0NT","TUNBRIDGE WELLS","TUNBRIDGE WELLS","KENT","TN4 0"
542,285000,2020,"TN27 8LN","ASHFORD","ASHFORD","KENT","TN27 "
543,133500,2020,"CT15 4HH","DOVER","DOVER","KENT","CT15 "
544,5e+05,2020,"TN14 5QX","SEVENOAKS","SEVENOAKS","KENT","TN14 "
545,155000,2020,"DA3 7EY","LONGFIELD","SEVENOAKS","KENT","DA3 7"
546,220000,2020,"ME20 6GY","AYLESFORD","TONBRIDGE AND MALLING","KENT","ME20 "
547,265000,2020,"TN15 7HH","SEVENOAKS","SEVENOAKS","KENT","TN15 "
548,376000,2020,"ME14 3AH","MAIDSTONE","MAIDSTONE","KENT","ME14 "
549,310000,2020,"TN4 0NA","TUNBRIDGE WELLS","TUNBRIDGE WELLS","KENT","TN4 0"
550,161501,2020,"CT4 5TN","CANTERBURY","CANTERBURY","KENT","CT4 5"
551,250000,2020,"DA12 3EA","GRAVESEND","GRAVESHAM","KENT","DA12 "
552,161500,2020,"TN15 6EW","SEVENOAKS","SEVENOAKS","KENT","TN15 "
553,555000,2020,"TN11 9PJ","TONBRIDGE","TONBRIDGE AND MALLING","KENT","TN11 "
554,227000,2020,"ME13 9SE","FAVERSHAM","SWALE","KENT","ME13 "
555,305000,2020,"TN15 8JH","SEVENOAKS","TONBRIDGE AND MALLING","KENT","TN15 "
556,195000,2020,"RH1 3EE","REDHILL","REIGATE AND BANSTEAD","SURREY","RH1 3"
557,324000,2020,"KT24 5HL","LEATHERHEAD","GUILDFORD","SURREY","KT24 "
558,305000,2020,"KT24 5HL","LEATHERHEAD","GUILDFORD","SURREY","KT24 "
559,277500,2020,"ME9 0RQ","SITTINGBOURNE","SWALE","KENT","ME9 0"
560,185000,2020,"TN30 6DP","TENTERDEN","ASHFORD","KENT","TN30 "
561,235000,2020,"CT17 0TW","DOVER","DOVER","KENT","CT17 "
562,227500,2020,"CT2 0BZ","CANTERBURY","CANTERBURY","KENT","CT2 0"
563,226000,2020,"ME9 7DD","SITTINGBOURNE","SWALE","KENT","ME9 7"
564,678000,2020,"DA4 0JY","DARTFORD","SEVENOAKS","KENT","DA4 0"
565,479000,2020,"ME18 6AH","MAIDSTONE","MAIDSTONE","KENT","ME18 "
566,490000,2020,"ME17 1PT","MAIDSTONE","MAIDSTONE","KENT","ME17 "
567,308000,2020,"TN17 2HR","CRANBROOK","TUNBRIDGE WELLS","KENT","TN17 "
568,125000,2020,"DA11 9NE","GRAVESEND","GRAVESHAM","KENT","DA11 "
569,115000,2020,"TN24 9JR","ASHFORD","ASHFORD","KENT","TN24 "
570,260000,2020,"TN23 3DB","ASHFORD","ASHFORD","KENT","TN23 "
571,146500,2020,"CT10 2TQ","BROADSTAIRS","THANET","KENT","CT10 "
572,1020000,2020,"KT16 0QG","CHERTSEY","RUNNYMEDE","SURREY","KT16 "
573,450000,2020,"RH12 3AH","HORSHAM","WAVERLEY","SURREY","RH12 "
574,970000,2020,"RH9 8LQ","GODSTONE","TANDRIDGE","SURREY","RH9 8"
575,385000,2020,"ME15 8RN","MAIDSTONE","MAIDSTONE","KENT","ME15 "
576,160000,2020,"DA4 9DQ","DARTFORD","SEVENOAKS","KENT","DA4 9"
577,385000,2020,"ME13 0NE","FAVERSHAM","SWALE","KENT","ME13 "
578,105000,2020,"TN29 9LA","ROMNEY MARSH","FOLKESTONE AND HYTHE","KENT","TN29 "
579,402500,2020,"TN25 5EY","ASHFORD","ASHFORD","KENT","TN25 "
580,310000,2020,"TN3 8DE","TUNBRIDGE WELLS","TUNBRIDGE WELLS","KENT","TN3 8"
581,375000,2020,"CT3 1RP","CANTERBURY","CANTERBURY","KENT","CT3 1"
582,145000,2020,"DA4 9DQ","DARTFORD","SEVENOAKS","KENT","DA4 9"
583,470000,2020,"TN27 8JT","ASHFORD","ASHFORD","KENT","TN27 "
584,750000,2020,"KT24 6QA","LEATHERHEAD","GUILDFORD","SURREY","KT24 "
585,280000,2020,"ME20 6HQ","AYLESFORD","TONBRIDGE AND MALLING","KENT","ME20 "
586,270000,2020,"ME20 6HQ","AYLESFORD","TONBRIDGE AND MALLING","KENT","ME20 "
587,340000,2020,"TN25 4HH","ASHFORD","ASHFORD","KENT","TN25 "
588,358000,2020,"TN25 6HA","ASHFORD","FOLKESTONE AND HYTHE","KENT","TN25 "
589,150000,2020,"CT16 3PR","DOVER","DOVER","KENT","CT16 "
590,117000,2020,"ME12 3FF","SHEERNESS","SWALE","KENT","ME12 "
591,410000,2020,"TN15 0PW","SEVENOAKS","TONBRIDGE AND MALLING","KENT","TN15 "
592,170000,2020,"CT14 7JU","DEAL","DOVER","KENT","CT14 "
593,650000,2020,"TN12 6PA","TONBRIDGE","TUNBRIDGE WELLS","KENT","TN12 "
594,370000,2020,"GU3 2HY","GUILDFORD","GUILDFORD","SURREY","GU3 2"
595,3e+05,2020,"DA13 9NF","GRAVESEND","DARTFORD","KENT","DA13 "
596,2e+05,2020,"CT20 3AG","FOLKESTONE","FOLKESTONE AND HYTHE","KENT","CT20 "
597,6e+05,2020,"GU8 5LS","GODALMING","WAVERLEY","SURREY","GU8 5"
598,405000,2020,"KT10 0AT","ESHER","ELMBRIDGE","SURREY","KT10 "
599,207000,2020,"DA10 1BT","SWANSCOMBE","DARTFORD","KENT","DA10 "
600,267950,2020,"ME16 9GJ","MAIDSTONE","TONBRIDGE AND MALLING","KENT","ME16 "
601,192500,2020,"ME19 5GD","WEST MALLING","TONBRIDGE AND MALLING","KENT","ME19 "
602,104000,2020,"TN14 5FU","SEVENOAKS","SEVENOAKS","KENT","TN14 "
603,330000,2020,"CT15 5AJ","DOVER","DOVER","KENT","CT15 "
604,173000,2020,"CT4 5AY","CANTERBURY","CANTERBURY","KENT","CT4 5"
605,259950,2020,"ME16 9GJ","MAIDSTONE","TONBRIDGE AND MALLING","KENT","ME16 "
606,160000,2020,"CT3 4JA","CANTERBURY","CANTERBURY","KENT","CT3 4"
607,190000,2020,"ME19 5GQ","WEST MALLING","TONBRIDGE AND MALLING","KENT","ME19 "
608,666750,2020,"KT15 3SP","ADDLESTONE","RUNNYMEDE","SURREY","KT15 "
609,146000,2020,"KT12 5BG","WALTON-ON-THAMES","ELMBRIDGE","SURREY","KT12 "
610,845000,2020,"KT10 0PF","ESHER","ELMBRIDGE","SURREY","KT10 "
611,9e+05,2020,"KT16 0QG","CHERTSEY","RUNNYMEDE","SURREY","KT16 "
612,725000,2020,"KT16 0QG","CHERTSEY","RUNNYMEDE","SURREY","KT16 "
613,550000,2020,"GU5 9LW","GUILDFORD","GUILDFORD","SURREY","GU5 9"
614,612500,2020,"KT16 0DJ","CHERTSEY","RUNNYMEDE","SURREY","KT16 "
615,687500,2020,"ME18 6EA","MAIDSTONE","MAIDSTONE","KENT","ME18 "
616,295000,2020,"DA4 0EP","DARTFORD","SEVENOAKS","KENT","DA4 0"
617,380000,2020,"KT20 6DH","TADWORTH","REIGATE AND BANSTEAD","SURREY","KT20 "
618,360000,2020,"KT20 6EB","TADWORTH","REIGATE AND BANSTEAD","SURREY","KT20 "
619,515000,2020,"GU8 4JG","GODALMING","WAVERLEY","SURREY","GU8 4"
620,302000,2020,"KT12 5AD","WALTON-ON-THAMES","ELMBRIDGE","SURREY","KT12 "
621,465000,2020,"GU21 2BA","WOKING","WOKING","SURREY","GU21 "
622,465000,2020,"GU4 8DJ","GUILDFORD","GUILDFORD","SURREY","GU4 8"
623,220000,2020,"KT14 7BB","WEST BYFLEET","WOKING","SURREY","KT14 "
624,370000,2020,"CT3 2HS","CANTERBURY","DOVER","KENT","CT3 2"
625,280000,2020,"RH8 9BZ","OXTED","TANDRIDGE","SURREY","RH8 9"
626,239000,2020,"RH1 3EL","REDHILL","REIGATE AND BANSTEAD","SURREY","RH1 3"
627,575000,2020,"GU8 4QZ","GODALMING","WAVERLEY","SURREY","GU8 4"
628,8e+05,2020,"RH7 6HT","LINGFIELD","TANDRIDGE","SURREY","RH7 6"
629,275000,2020,"TN14 7SD","SEVENOAKS","SEVENOAKS","KENT","TN14 "
630,175000,2020,"CT4 7TZ","CANTERBURY","CANTERBURY","KENT","CT4 7"
631,190000,2020,"CT14 7UA","DEAL","DOVER","KENT","CT14 "
632,342500,2020,"GU10 4PU","FARNHAM","WAVERLEY","SURREY","GU10 "
633,345000,2020,"GU24 0AS","WOKING","WOKING","SURREY","GU24 "
634,158000,2020,"CT9 2HY","MARGATE","THANET","KENT","CT9 2"
635,295000,2020,"KT17 1XQ","EPSOM","EPSOM AND EWELL","SURREY","KT17 "
636,1185000,2020,"GU9 0FF","FARNHAM","WAVERLEY","SURREY","GU9 0"
637,112000,2020,"TN12 5AE","TONBRIDGE","TONBRIDGE AND MALLING","KENT","TN12 "
638,430000,2020,"ME17 1PT","MAIDSTONE","MAIDSTONE","KENT","ME17 "
639,102000,2020,"TN18 4DD","CRANBROOK","TUNBRIDGE WELLS","KENT","TN18 "
640,255000,2020,"GU16 7AX","CAMBERLEY","SURREY HEATH","SURREY","GU16 "
641,193000,2020,"GU16 7AX","CAMBERLEY","SURREY HEATH","SURREY","GU16 "
642,215000,2020,"GU16 7AX","CAMBERLEY","SURREY HEATH","SURREY","GU16 "
643,255000,2020,"GU16 7AX","CAMBERLEY","SURREY HEATH","SURREY","GU16 "
644,235000,2020,"KT23 4JQ","LEATHERHEAD","MOLE VALLEY","SURREY","KT23 "
645,375000,2020,"GU8 5HJ","GODALMING","WAVERLEY","SURREY","GU8 5"
646,1275000,2020,"KT20 6JR","TADWORTH","REIGATE AND BANSTEAD","SURREY","KT20 "
647,247500,2020,"KT14 7QZ","WEST BYFLEET","WOKING","SURREY","KT14 "
648,173750,2020,"CT4 7TZ","CANTERBURY","CANTERBURY","KENT","CT4 7"
649,142500,2020,"CT14 9FT","DEAL","DOVER","KENT","CT14 "
650,185000,2020,"CT9 2EP","MARGATE","THANET","KENT","CT9 2"
651,1210000,2020,"GU5 0DB","GUILDFORD","WAVERLEY","SURREY","GU5 0"
652,243000,2020,"KT12 5NU","WALTON-ON-THAMES","ELMBRIDGE","SURREY","KT12 "
653,172000,2020,"TN27 0NG","ASHFORD","ASHFORD","KENT","TN27 "
654,290000,2020,"GU4 8EJ","GUILDFORD","GUILDFORD","SURREY","GU4 8"
655,442000,2020,"GU4 8NE","GUILDFORD","GUILDFORD","SURREY","GU4 8"
656,120000,2020,"GU1 2WH","GUILDFORD","GUILDFORD","SURREY","GU1 2"
657,160000,2020,"RH5 5BB","DORKING","MOLE VALLEY","SURREY","RH5 5"
658,360250,2020,"GU22 9DR","WOKING","WOKING","SURREY","GU22 "
659,548000,2020,"TN3 9SX","TUNBRIDGE WELLS","TUNBRIDGE WELLS","KENT","TN3 9"
660,525000,2020,"KT10 0LR","ESHER","ELMBRIDGE","SURREY","KT10 "
661,540000,2020,"GU5 9LQ","GUILDFORD","GUILDFORD","SURREY","GU5 9"
662,195000,2020,"KT14 7QP","WEST BYFLEET","WOKING","SURREY","KT14 "
663,127000,2020,"CT9 2JX","MARGATE","THANET","KENT","CT9 2"
664,192000,2020,"DA11 9AW","GRAVESEND","GRAVESHAM","KENT","DA11 "
665,965000,2020,"TW20 0LJ","EGHAM","RUNNYMEDE","SURREY","TW20 "
666,1090000,2020,"TW20 0LJ","EGHAM","RUNNYMEDE","SURREY","TW20 "
667,675000,2020,"KT20 7AG","TADWORTH","REIGATE AND BANSTEAD","SURREY","KT20 "
668,8e+05,2020,"RH9 8JQ","GODSTONE","TANDRIDGE","SURREY","RH9 8"
669,740000,2020,"DA13 9NG","GRAVESEND","DARTFORD","KENT","DA13 "
670,390000,2020,"CT13 0FP","SANDWICH","DOVER","KENT","CT13 "
671,470000,2020,"RH1 4QH","REDHILL","TANDRIDGE","SURREY","RH1 4"
672,385000,2020,"KT17 1FL","EPSOM","EPSOM AND EWELL","SURREY","KT17 "
673,126000,2020,"RH1 4HQ","REDHILL","TANDRIDGE","SURREY","RH1 4"
674,185000,2020,"GU5 0DX","GUILDFORD","WAVERLEY","SURREY","GU5 0"
675,6e+05,2020,"TN18 5DB","CRANBROOK","TUNBRIDGE WELLS","KENT","TN18 "
676,282500,2020,"DA10 1BT","SWANSCOMBE","DARTFORD","KENT","DA10 "
677,240000,2020,"TN28 8NA","NEW ROMNEY","FOLKESTONE AND HYTHE","KENT","TN28 "
678,533600,2020,"RH7 6JF","LINGFIELD","TANDRIDGE","SURREY","RH7 6"
679,275000,2020,"TW20 0DN","EGHAM","RUNNYMEDE","SURREY","TW20 "
680,152210,2020,"CT9 2PY","MARGATE","THANET","KENT","CT9 2"
681,850000,2020,"TN25 4AR","ASHFORD","ASHFORD","KENT","TN25 "
682,320000,2020,"DA3 7BS","LONGFIELD","SEVENOAKS","KENT","DA3 7"
683,245000,2020,"KT22 9BX","LEATHERHEAD","MOLE VALLEY","SURREY","KT22 "
684,287500,2020,"GU4 8LP","GUILDFORD","GUILDFORD","SURREY","GU4 8"
685,162500,2020,"CT20 3DS","FOLKESTONE","FOLKESTONE AND HYTHE","KENT","CT20 "
686,455000,2020,"TN17 4EH","CRANBROOK","TUNBRIDGE WELLS","KENT","TN17 "
687,350000,2020,"ME8 8FQ","GILLINGHAM","SWALE","KENT","ME8 8"
688,525000,2020,"TN27 0AX","ASHFORD","ASHFORD","KENT","TN27 "
689,290000,2020,"TN27 0RR","ASHFORD","ASHFORD","KENT","TN27 "
690,250000,2020,"TN29 9QA","ROMNEY MARSH","FOLKESTONE AND HYTHE","KENT","TN29 "
691,725000,2020,"GU8 6LN","GODALMING","WAVERLEY","SURREY","GU8 6"
692,6e+05,2020,"TN8 7PG","EDENBRIDGE","SEVENOAKS","KENT","TN8 7"
693,145000,2020,"CT9 3DE","MARGATE","THANET","KENT","CT9 3"
694,168000,2020,"ME14 2HJ","MAIDSTONE","MAIDSTONE","KENT","ME14 "
695,254950,2020,"KT16 0PH","CHERTSEY","RUNNYMEDE","SURREY","KT16 "
696,375000,2020,"RH4 3NR","DORKING","MOLE VALLEY","SURREY","RH4 3"
697,4e+05,2020,"CT14 7HJ","DEAL","DOVER","KENT","CT14 "
698,699995,2020,"CT12 4JZ","RAMSGATE","THANET","KENT","CT12 "
699,785000,2020,"TN15 6JQ","SEVENOAKS","SEVENOAKS","KENT","TN15 "
700,64500,2020,"CT9 2HS","MARGATE","THANET","KENT","CT9 2"
701,90000,2020,"ME12 2DE","SHEERNESS","SWALE","KENT","ME12 "
702,520000,2020,"ME17 4BP","MAIDSTONE","MAIDSTONE","KENT","ME17 "
703,565000,2020,"CT2 9LA","CANTERBURY","SWALE","KENT","CT2 9"
704,133000,2020,"CT9 2ER","MARGATE","THANET","KENT","CT9 2"
705,195000,2020,"DA11 9AP","GRAVESEND","DARTFORD","KENT","DA11 "
706,299995,2020,"ME19 4SG","WEST MALLING","TONBRIDGE AND MALLING","KENT","ME19 "
707,205000,2020,"ME19 5FF","WEST MALLING","TONBRIDGE AND MALLING","KENT","ME19 "
708,193000,2020,"ME19 5FE","WEST MALLING","TONBRIDGE AND MALLING","KENT","ME19 "
709,193000,2020,"CT15 6BL","DOVER","DOVER","KENT","CT15 "
710,217500,2020,"DA3 7QT","LONGFIELD","DARTFORD","KENT","DA3 7"
